INSTANCE_ID, ebglucose_Time, ebglucose_solved, ebglucose_opt, ebglucose_PAR, INSTANCE_ID, ebminisat_Time, ebminisat_solved, ebminisat_opt, ebminisat_PAR, INSTANCE_ID, glucose2_Time, glucose2_solved, glucose2_opt, glucose2_PAR, INSTANCE_ID, glueminisat_Time, glueminisat_solved, glueminisat_opt, glueminisat_PAR, INSTANCE_ID, lingeling_Time, lingeling_solved, lingeling_opt, lingeling_PAR, INSTANCE_ID, lrglshr_Time, lrglshr_solved, lrglshr_opt, lrglshr_PAR, INSTANCE_ID, minisatpsm_Time, minisatpsm_solved, minisatpsm_opt, minisatpsm_PAR, INSTANCE_ID, mphaseSAT64_Time, mphaseSAT64_solved, mphaseSAT64_opt, mphaseSAT64_PAR, INSTANCE_ID, precosat_Time, precosat_solved, precosat_opt, precosat_PAR, INSTANCE_ID, qutersat_Time, qutersat_solved, qutersat_opt, qutersat_PAR, INSTANCE_ID, rcl_Time, rcl_solved, rcl_opt, rcl_PAR, INSTANCE_ID, restartsat_Time, restartsat_solved, restartsat_opt, restartsat_PAR, INSTANCE_ID, cryptominisat2011_Time, cryptominisat2011_solved, cryptominisat2011_opt, cryptominisat2011_PAR, INSTANCE_ID, spear-sw_Time, spear-sw_solved, spear-sw_opt, spear-sw_PAR, INSTANCE_ID, spear-hw_Time, spear-hw_solved, spear-hw_opt, spear-hw_PAR, INSTANCE_ID, eagleup_Time, eagleup_solved, eagleup_opt, eagleup_PAR, INSTANCE_ID, sparrow_Time, sparrow_solved, sparrow_opt, sparrow_PAR, INSTANCE_ID, marchrw_Time, marchrw_solved, marchrw_opt, marchrw_PAR, INSTANCE_ID, mphaseSATm_Time, mphaseSATm_solved, mphaseSATm_opt, mphaseSATm_PAR, INSTANCE_ID, satime11_Time, satime11_solved, satime11_opt, satime11_PAR, INSTANCE_ID, tnm_Time, tnm_solved, tnm_opt, tnm_PAR, INSTANCE_ID, mxc09_Time, mxc09_solved, mxc09_opt, mxc09_PAR, INSTANCE_ID, gnoveltyp2_Time, gnoveltyp2_solved, gnoveltyp2_opt, gnoveltyp2_PAR, INSTANCE_ID, sattime_Time, sattime_solved, sattime_opt, sattime_PAR, INSTANCE_ID, sattimep_Time, sattimep_solved, sattimep_opt, sattimep_PAR, INSTANCE_ID, clasp2_Time, clasp2_solved, clasp2_opt, clasp2_PAR, INSTANCE_ID, clasp1_Time, clasp1_solved, clasp1_opt, clasp1_PAR, INSTANCE_ID, picosat_Time, picosat_solved, picosat_opt, picosat_PAR, INSTANCE_ID, mphaseSAT_Time, mphaseSAT_solved, mphaseSAT_opt, mphaseSAT_PAR, INSTANCE_ID, sapperlot_Time, sapperlot_solved, sapperlot_opt, sapperlot_PAR, INSTANCE_ID, sol_Time, sol_solved, sol_opt, sol_PAR, INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, Pre_featuretime, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, Basic_featuretime, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, KLB_featuretime, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, CG_featuretime, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, DIAMETER_featuretime, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, cl_featuretime, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, sp_featuretime, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, ls_saps_featuretime, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, ls_gsat_featuretime, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, lobjois_featuretime
2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,0.74,1,0,0.74,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,0.03,1,0,0.03,2591,0.01,1,0,0.01,2591,55.41,1,0,55.41,2591,0.85,1,0,0.85,2591,0.03,1,0,0.03,2591,0.01,1,0,0.01,2591,1200.999,0,0,12000,2591,0.06,1,0,0.06,2591,0.04,1,0,0.04,2591,0.15,1,0,0.15,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,0.85,1,0,0.85,2591,1200.999,0,0,12000,2591,1200.999,0,0,12000,2591,550,2343,544,2337,0.011029412,0.002567394,0,0.232777065,0.498288404,0.582906731,0,1,0.635133465,0.005543023,0.040841839,0.005514706,0.007352941,0.079569125,0,0,0.984595635,0,0.005543023,0.279940109,0.002139495,0.011553273,2.677714352,0.230735192,0.17289892,0,1,3.342869342,0.002789996,0.401909958,0.000427899,0.007274283,2.34361935,0.504065041,0.010895693,0.276434762,0.00427899,0.02182285,0,0.008280771,0.236369768,0.002995293,0.016260163,2.920887198,0.109133172,0.242655127,0.054054054,0.25,2.294785182,0.03,4,0,4,4,0,0.06,3815,0.026839483,3674,4014,4014,3674,3906,3746,3817,30.84863557,0.103067611,26.9065735,37.2311828,37.2311828,26.9065735,34.75037369,29.19923789,29.99096466,1.99,0.402489605,0.580589733,0.003947231,1,0.728653283,0.084679002,0.578940815,0.213161886,0.395330609,0.094884965,0.643750608,0.007304693,0.339337172,0.181254996,0.025971281,0.127431221,0.0465741,0.083935041,0.01,17.1461,0.308086,120.911,0.0677927,121,110,131,0.914829,0.209544,0.855924,0.0346943,2.21,14.019,0.26423,120.913,0.0687097,121,110,132,0.322058,0.359487,0.846239,0.0322277,2.48,0.313112968,0.537854652,2
2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,0.74,1,0,0.74,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,0.01,1,0,0.01,2614,0.02,1,0,0.02,2614,38.04,1,0,38.04,2614,0.87,1,0,0.87,2614,0.05,1,0,0.05,2614,0.04,1,0,0.04,2614,1200.999,0,0,12000,2614,0.01,1,0,0.01,2614,0.02,1,0,0.02,2614,0.27,1,0,0.27,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,1,1,0,1,2614,1200.999,0,0,12000,2614,1200.999,0,0,12000,2614,550,2343,540,2333,0.018518519,0.004286327,0,0.231461637,0.506758108,0.580250242,0,1,0.671093374,0.005595244,0.050784175,0.005555556,0.009259259,0.103387898,0,0,0.979854265,0,0.005595244,0.265484505,0.001714531,0.012430347,2.629591278,0.229375332,0.171944945,0,1,3.335853784,0.002821038,0.373979042,0.000428633,0.006858123,2.284426942,0.504929276,0.011039672,0.26495026,0.003429061,0.023146164,0,0.008357326,0.229621638,0.003000429,0.017145306,2.8956216,0.107605261,0.23356167,0.052439024,0.285714286,2.237320147,0.06,4,0,4,4,0,0.08,3843.25,0.022315828,3734,4000,4000,3734,3964,3794,3833,31.19984679,0.070377578,28.56777894,34.91246216,34.91246216,28.56777894,34.6375,29.90503522,30.56052491,2,0.410574869,0.566028668,0.000527055,1,0.728329293,0.096421042,0.586564538,0.208424813,0.414817154,0.090432342,0.632112436,0.001935814,0.316027908,0.166531242,0.028525638,0.122605332,0.04936876,0.078493664,0.01,16.6593,0.395758,120.6,0.0697816,121,110,131,0.908907,0.221172,0.855668,0.0961207,2.17,13.4858,0.273439,120.448,0.0677748,121,110,131,0.325228,0.362155,0.843997,0.0324608,2.43,0.320960785,0.542006047,2
2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,0.92,1,0,0.92,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,0.49,1,0,0.49,2632,0.08,1,0,0.08,2632,992.86,1,0,992.86,2632,1.25,1,0,1.25,2632,0.05,1,0,0.05,2632,0.14,1,0,0.14,2632,1200.999,0,0,12000,2632,0.12,1,0,0.12,2632,0.31,1,0,0.31,2632,0.26,1,0,0.26,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,1.23,1,0,1.23,2632,1200.999,0,0,12000,2632,1200.999,0,0,12000,2632,125,2662,125,2662,0,0,0,0.046957175,0.372351615,0.656699411,0.2,1,0.827281932,0.04,0,0.04,0.04,0,0,0,0,0,0.04,0.100908598,0.02892562,0.051089406,3.443844038,0.080198078,0.066668064,0,0.32,2.957672978,0.007317806,0.202401996,0.003756574,0.011645379,2.725212496,0.182945154,0.044922615,0.019480702,0.042073629,0.046581518,0,0.096682813,0.063644401,0.077385424,0.119083396,4.194977235,0.095145454,0.06219693,0.077827498,0.11772573,0.994017585,8.63,2.991935484,0.029893629,2,3,0.046905149,0.01,4213.428571,0.026298593,4086,4387,4387,4086,4350,4126,4154,27.86786111,0.035017218,26.70044053,29.94666059,29.94666059,26.70044053,28.10252874,27.02885292,27.75339147,1.99,0.164248284,0.763533821,0.003228428,0.554204928,0.332724285,0.021624042,0.236523813,0.052489077,0.142909685,0.00191713,0.741052319,0.000187902,0.011157546,0.003540841,0.000718391,0.0025972,0.001001093,0.001549253,0.04,10.4943,0.272934,24.9553,0.153609,25,20,30,1.55951,0.249692,0.872147,0.0725201,2.08,9.38929,0.290737,24.9601,0.151173,25,20,30,1.10217,0.428068,0.858995,0.0708787,2.1,0.553872031,0.691065635,2
2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,0.8,1,0,0.8,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,0.03,1,0,0.03,2636,0.03,1,0,0.03,2636,116.93,1,0,116.93,2636,0.95,1,0,0.95,2636,0.01,1,0,0.01,2636,0,1,0,0,2636,1200.999,0,0,12000,2636,0.02,1,0,0.02,2636,0.01,1,0,0.01,2636,1.05,1,0,1.05,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,0.9,1,0,0.9,2636,1200.999,0,0,12000,2636,1200.999,0,0,12000,2636,500,2130,488,2119,0.024590164,0.005191128,0,0.23029731,0.498364008,0.590124895,0,1,0.702429662,0.006218136,0.06095074,0.006147541,0.010245902,0.150796972,0,0,0.966021708,0,0.006218136,0.291858674,0.002359604,0.013685701,2.716164052,0.225655803,0.161994845,0,0.733333333,3.366963725,0.003061682,0.394825016,0,0.008022652,2.338909881,0.495044832,0.01228928,0.289113292,0.004719207,0.026899481,0,0.009422825,0.242636714,0.003775366,0.019348749,2.964093548,0.106706525,0.245870814,0.055128205,0.25,2.299013232,0.04,4,0,4,4,0,0.06,3882.5,0.024387185,3787,4016,4016,3787,4011,3800,3841,28.97664877,0.077177161,26.0715606,32.79905379,32.79905379,26.0715606,30.80827724,27.21210526,28.52838542,2,0.388268838,0.570634582,0.003376299,0.890203154,0.689257824,0.088676098,0.561644951,0.198955258,0.399795079,0.084448354,0.641088908,0.00294734,0.307214331,0.159847452,0.027296069,0.114311479,0.044838721,0.072927743,0.01,19.8686,0.308669,107.675,0.0739304,108,98,118,0.933789,0.208359,0.85627,0.0396581,2.21,15.6369,0.2334,107.362,0.0696765,107,98,117,0.334051,0.374978,0.842274,0.0338018,2.44,0.319218622,0.536455648,2
1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,0.63,1,0,0.63,1196,96.44,1,0,96.44,1196,56.3,1,0,56.3,1196,0.11,1,0,0.11,1196,0.06,1,0,0.06,1196,1200.999,0,0,12000,1196,0.17,1,0,0.17,1196,0.82,1,0,0.82,1196,4.59,1,0,4.59,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,61.6,1,0,61.6,1196,1200.999,0,0,12000,1196,1200.999,0,0,12000,1196,2035,6327,1763,5976,0.154282473,0.05873494,0.01,0.295013387,0.480417304,0.717386482,0,1,1.211021758,0.001685035,0.2126059,0.00113443,0.00453772,0.903481705,0,0.184236948,0.870314592,0,0.001685035,0.363725558,0.000167336,0.005354752,2.605309971,0.269270298,0.199506786,0,1,3.107949462,0.000839053,0.450520124,0,0.002677376,2.195158375,0.524598394,0.003345391,0.387261456,0.000334672,0.010542169,0.01,0.002470726,0.368898321,0.000334672,0.007864793,3.047779814,0.144598739,0.370717312,0.042553191,0.666666667,2.752605273,0.07,5.004540295,0.01901951,4,6,0.05683902,0.68,944.1666667,0.306342643,623,1767,1470,678,933,749,888,30.70155727,0.151222004,24.21825963,44.39332202,38.52993197,25.98230089,31.97749196,27.7311828,29.80528053,2,0.4210105,0.575990205,0.000342332,1,0.757399864,0.096437775,0.605595525,0.222350951,0.406572354,0.152783593,0.593249542,0.002862738,0.844840157,0.269259656,0.051150302,0.206717878,0.08496635,0.13850919,0.06,39.2812,0.457115,374.564,0.0607704,375,356,394,0.671604,0.255906,0.842563,0.052298,2.23,31.0988,0.177697,376.537,0.0378753,376,359,395,0.152361,0.280829,0.834169,0.0176967,2.67,0.239256427,0.447650634,2
1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,0.17,1,0,0.17,1467,0.82,1,0,0.82,1467,30.93,1,0,30.93,1467,277.16,1,0,277.16,1467,0.1,1,0,0.1,1467,0.02,1,0,0.02,1467,1200.999,0,0,12000,1467,0.11,1,0,0.11,1467,0.03,1,0,0.03,1467,6.11,1,0,6.11,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,275.34,1,0,275.34,1467,1200.999,0,0,12000,1467,1200.999,0,0,12000,1467,550,2343,536,2316,0.026119403,0.011658031,0,0.231433506,0.502892919,0.582986884,0,1,0.683648184,0.005651793,0.05656466,0.005597015,0.009328358,0.133244026,0,0,0.971070812,0,0.005651793,0.280616407,0.002158895,0.010794473,2.689035023,0.229464526,0.156559896,0,0.764705882,3.326101155,0.00284523,0.387107293,0.000431779,0.006908463,2.317765201,0.504317789,0.011134419,0.277278716,0.004317789,0.022020725,0,0.008505075,0.235408324,0.003454231,0.015544041,2.934707871,0.107306897,0.245046961,0.055555556,0.25,2.29012763,0.04,4.007476636,0.021495744,4,5,0.044054017,0.05,3829.714286,0.028911615,3696,3996,3996,3696,3976,3717,3804,30.34875305,0.068951621,28.44400631,34.03628629,34.03628629,28.44400631,33.16348089,28.99844479,29.11498918,2,0.392944811,0.56507851,0.000256088,0.949338587,0.704173973,0.097740058,0.567489797,0.212418628,0.385811394,0.087908531,0.66292993,0.005068894,0.325715948,0.166110793,0.023951657,0.117881953,0.043317534,0.075255363,0.02,18.0162,0.307075,118.38,0.0666543,118,108,129,0.896347,0.210601,0.849463,0.0354573,2.27,14.4487,0.269183,118.111,0.0680009,118,108,129,0.3139,0.365501,0.837694,0.0335551,2.61,0.312416884,0.544808589,2
1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,0.29,1,0,0.29,1890,0.37,1,0,0.37,1890,159.56,1,0,159.56,1890,42.43,1,0,42.43,1890,0.11,1,0,0.11,1890,0.48,1,0,0.48,1890,1200.999,0,0,12000,1890,1.72,1,0,1.72,1890,0.2,1,0,0.2,1890,273.87,1,0,273.87,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,42.59,1,0,42.59,1890,1200.999,0,0,12000,1890,1200.999,0,0,12000,1890,500,2125,484,2104,0.033057851,0.009980989,0,0.230038023,0.498067174,0.585799545,0,1,0.747642368,0.006291637,0.076677832,0.006198347,0.010330579,0.182487737,0,0,0.960551331,0,0.006291637,0.287075723,0.002376426,0.01473384,2.679633402,0.219122773,0.170836484,0,1,3.299077752,0.00310703,0.374592989,0.000475285,0.008079848,2.284235634,0.498098859,0.012457578,0.284474113,0.004752852,0.029467681,0,0.009606453,0.251786562,0.003802281,0.021387833,2.991442299,0.1067687,0.23928447,0.049275362,0.222222222,2.29590831,0.03,4,0,4,4,0,0.05,3873.875,0.021714975,3788,4044,4044,3788,3956,3805,3879,28.05078499,0.055489349,26.19944388,31.57195846,31.57195846,26.19944388,29.0814643,27.31437516,27.67017083,2,0.388738391,0.589122882,0.001545931,1,0.708806777,0.08089927,0.561561253,0.199658756,0.370210277,0.085148352,0.655403484,0.00528559,0.371941157,0.16112563,0.027152337,0.11361312,0.044907962,0.071719013,0.01,17.1838,0.299498,107.497,0.0723903,108,98,117,0.913465,0.208305,0.850974,0.0402183,2.2,13.9014,0.285505,107.641,0.0734983,108,98,118,0.333274,0.384806,0.8392,0.0398344,2.48,0.318939484,0.575312099,2
1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,0.14,1,0,0.14,1925,0.2,1,0,0.2,1925,203.04,1,0,203.04,1925,78.96,1,0,78.96,1925,0.23,1,0,0.23,1925,0.13,1,0,0.13,1925,1200.999,0,0,12000,1925,0.07,1,0,0.07,1925,0.04,1,0,0.04,1925,0.5,1,0,0.5,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,67.75,1,0,67.75,1925,1200.999,0,0,12000,1925,1200.999,0,0,12000,1925,520,2210,501,2191,0.037924152,0.008671839,0,0.228662711,0.509508596,0.595197209,0,1,0.798618457,0.006099166,0.075042895,0.005988024,0.007984032,0.214918201,0,0,0.944317663,0,0.006099166,0.305461507,0.002282063,0.013692378,2.756936911,0.227854326,0.166712276,0,0.75,3.262660065,0.003152982,0.393267076,0.000456413,0.008215427,2.373755329,0.519397535,0.01212363,0.298896523,0.004564126,0.027841168,0,0.009363645,0.259247454,0.003194888,0.020082154,3.04176335,0.104406101,0.251342661,0.046464646,0.254545455,2.319218054,0.04,4,0,4,4,0,0.05,3915.625,0.028615018,3800,4147,4147,3800,4040,3855,3892,28.77851213,0.062285282,26.97657895,32.68049192,32.68049192,26.97657895,30.2970297,27.52668035,28.67780116,2,0.381590154,0.582371556,0.00048699,0.930952371,0.695515544,0.092785627,0.545134643,0.204052767,0.356765199,0.086048375,0.669554714,0.004158063,0.316452398,0.170068675,0.02297988,0.118392313,0.042258686,0.072260387,0.02,20.3519,0.270835,109.418,0.0743575,109,100,120,0.932362,0.211358,0.856059,0.0520331,2.26,16.4274,0.236216,109.965,0.0708457,110,100,120,0.335285,0.390588,0.842686,0.0342535,2.57,0.320002515,0.5432434,2
2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,0.24,1,0,0.24,2598,0.35,1,0,0.35,2598,690.2,1,0,690.2,2598,88.58,1,0,88.58,2598,0.02,1,0,0.02,2598,0.15,1,0,0.15,2598,1200.999,0,0,12000,2598,0.23,1,0,0.23,2598,0.05,1,0,0.05,2598,0.26,1,0,0.26,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,83.53,1,0,83.53,2598,1200.999,0,0,12000,2598,1200.999,0,0,12000,2598,500,2130,483,2114,0.035196687,0.00756859,0,0.228476821,0.488142542,0.595301326,0,1,0.760718981,0.006322829,0.076655181,0.00621118,0.010351967,0.212589651,0,0,0.947965941,0,0.006322829,0.295831873,0.002365184,0.01371807,2.732623243,0.22144012,0.17094492,0,1,3.322967901,0.003047807,0.407599183,0,0.008514664,2.344749721,0.483916746,0.012553596,0.295731159,0.004730369,0.026490066,0,0.009653175,0.24726401,0.003311258,0.020340587,2.994384378,0.10473166,0.241078463,0.048625793,0.272727273,2.273055865,0.04,4,0,4,4,0,0.04,3874.25,0.021975666,3755,4005,4005,3755,3987,3818,3887,28.72996107,0.078831508,25.71337254,32.67041199,32.67041199,25.71337254,32.04063205,27.37974026,28.25628141,2,0.39989467,0.573949863,0.003914243,1,0.709451781,0.093910796,0.586194112,0.196236928,0.397305225,0.088946506,0.67761301,0.008054516,0.538167512,0.166939652,0.027295149,0.122171149,0.042582238,0.075557456,0.02,17.2005,0.284352,106.722,0.0741465,107,97,117,0.936617,0.206281,0.857699,0.0414226,2.27,13.8237,0.247466,106.895,0.0720946,107,97,117,0.339318,0.378746,0.845105,0.0345504,2.66,0.321314597,0.552055252,2
1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,447.82,1,0,447.82,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,0.02,1,0,0.02,1247,5.09,1,0,5.09,1247,1200.999,0,0,12000,1247,0.14,1,0,0.14,1247,0.03,1,0,0.03,1247,329.54,1,0,329.54,1247,0.13,1,0,0.13,1247,0.16,1,0,0.16,1247,1.45,1,0,1.45,1247,402.45,1,0,402.45,1247,981.47,1,0,981.47,1247,538.7,1,0,538.7,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,1200.999,0,0,12000,1247,990,3582,923,3451,0.072589382,0.037960012,0.01,0.267458708,0.486448372,0.656616607,0,1,0.985959236,0.003234574,0.147946675,0.002166847,0.006500542,0.600745193,0,0.096783541,0.925528832,0,0.003234574,0.358192036,0.000579542,0.009852217,2.698099103,0.25828997,0.196659629,0,1,3.180503666,0.001632199,0.448494182,0,0.005215879,2.295200897,0.519849319,0.006376847,0.365878219,0.001159084,0.019124891,0,0.004887399,0.333010306,0.000579542,0.014198783,3.083706732,0.127147141,0.345372625,0.040816327,0.666666667,2.646470503,0.05,4.528199566,0.110243408,4,5,0.691555905,0.15,3626.666667,0.035328807,3377,3785,3785,3377,3701,3572,3665,38.74384916,0.061629465,34.79590164,41.27776277,41.27776277,34.79590164,40.59630459,36.22377807,40.13997272,1.99,0.410230128,0.5989613,0.000682445,1,0.744820029,0.084655201,0.603227123,0.204593036,0.401561979,0.130017684,0.633744963,0.006395837,0.744175436,0.235151202,0.039698776,0.174415305,0.068004189,0.116594418,0.04,24.0021,0.308479,199.79,0.0566856,200,187,213,0.781149,0.227139,0.848722,0.0313558,2.36,19.7918,0.241527,199.64,0.059441,200,187,213,0.226208,0.383671,0.840366,0.027617,2.69,0.282741768,0.605890569,2
