INSTANCE_ID, ebglucose_Time, ebglucose_solved, ebglucose_opt, ebglucose_PAR, INSTANCE_ID, ebminisat_Time, ebminisat_solved, ebminisat_opt, ebminisat_PAR, INSTANCE_ID, glucose2_Time, glucose2_solved, glucose2_opt, glucose2_PAR, INSTANCE_ID, glueminisat_Time, glueminisat_solved, glueminisat_opt, glueminisat_PAR, INSTANCE_ID, lingeling_Time, lingeling_solved, lingeling_opt, lingeling_PAR, INSTANCE_ID, lrglshr_Time, lrglshr_solved, lrglshr_opt, lrglshr_PAR, INSTANCE_ID, minisatpsm_Time, minisatpsm_solved, minisatpsm_opt, minisatpsm_PAR, INSTANCE_ID, mphaseSAT64_Time, mphaseSAT64_solved, mphaseSAT64_opt, mphaseSAT64_PAR, INSTANCE_ID, precosat_Time, precosat_solved, precosat_opt, precosat_PAR, INSTANCE_ID, qutersat_Time, qutersat_solved, qutersat_opt, qutersat_PAR, INSTANCE_ID, rcl_Time, rcl_solved, rcl_opt, rcl_PAR, INSTANCE_ID, restartsat_Time, restartsat_solved, restartsat_opt, restartsat_PAR, INSTANCE_ID, cryptominisat2011_Time, cryptominisat2011_solved, cryptominisat2011_opt, cryptominisat2011_PAR, INSTANCE_ID, spear-sw_Time, spear-sw_solved, spear-sw_opt, spear-sw_PAR, INSTANCE_ID, spear-hw_Time, spear-hw_solved, spear-hw_opt, spear-hw_PAR, INSTANCE_ID, eagleup_Time, eagleup_solved, eagleup_opt, eagleup_PAR, INSTANCE_ID, sparrow_Time, sparrow_solved, sparrow_opt, sparrow_PAR, INSTANCE_ID, marchrw_Time, marchrw_solved, marchrw_opt, marchrw_PAR, INSTANCE_ID, mphaseSATm_Time, mphaseSATm_solved, mphaseSATm_opt, mphaseSATm_PAR, INSTANCE_ID, satime11_Time, satime11_solved, satime11_opt, satime11_PAR, INSTANCE_ID, tnm_Time, tnm_solved, tnm_opt, tnm_PAR, INSTANCE_ID, mxc09_Time, mxc09_solved, mxc09_opt, mxc09_PAR, INSTANCE_ID, gnoveltyp2_Time, gnoveltyp2_solved, gnoveltyp2_opt, gnoveltyp2_PAR, INSTANCE_ID, sattime_Time, sattime_solved, sattime_opt, sattime_PAR, INSTANCE_ID, sattimep_Time, sattimep_solved, sattimep_opt, sattimep_PAR, INSTANCE_ID, clasp2_Time, clasp2_solved, clasp2_opt, clasp2_PAR, INSTANCE_ID, clasp1_Time, clasp1_solved, clasp1_opt, clasp1_PAR, INSTANCE_ID, picosat_Time, picosat_solved, picosat_opt, picosat_PAR, INSTANCE_ID, mphaseSAT_Time, mphaseSAT_solved, mphaseSAT_opt, mphaseSAT_PAR, INSTANCE_ID, sapperlot_Time, sapperlot_solved, sapperlot_opt, sapperlot_PAR, INSTANCE_ID, sol_Time, sol_solved, sol_opt, sol_PAR, INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, Pre_featuretime, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, Basic_featuretime, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, KLB_featuretime, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, CG_featuretime, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, DIAMETER_featuretime, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, cl_featuretime, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, sp_featuretime, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, ls_saps_featuretime, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, ls_gsat_featuretime, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, lobjois_featuretime
1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,0.94,1,0,0.94,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1.21,1,0,1.21,1731,3.25,1,0,3.25,1731,1201,0,0,12000,1731,1.2,1,0,1.2,1731,0.25,1,0,0.25,1731,2.07,1,0,2.07,1731,1201,0,0,12000,1731,3.42,1,0,3.42,1731,2.86,1,0,2.86,1731,10.9,1,0,10.9,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,1.05,1,0,1.05,1731,1201,0,0,12000,1731,1201,0,0,12000,1731,110,2343,110,2343,0,0,0,0.046948,0.37448,0.63736,0.2,1,0.82202,0.045455,0,0.045455,0.045455,0,0,0,0,0,0.045455,0.10203,0.033291,0.058472,3.5574,0.075211,0.057719,0,0.26087,2.8486,0.0092151,0.23311,0.004268,0.016645,2.8933,0.20273,0.045552,0.015261,0.043107,0.046522,0,0.10959,0.06042,0.089202,0.13017,4.1331,0.10628,0.060387,0.087277,0.13026,1.0713,7.47,2.9266,0.089108,2,3,0.26233,0.01,4278.3,0.018254,4150,4400,4400,4150,4373,4252,4273,25.206,0.030904,24.055,26.627,26.627,24.055,25.839,24.916,25.197,1.99,0.15594,0.71192,0.0011479,0.49107,0.32986,0.023601,0.21755,0.06763,0.15061,0.0018026,0.73051,0.00024636,0.0095149,0.0033229,0.00062278,0.0024582,0.00091098,0.0015053,0.04,9.6133,0.28248,21.968,0.16054,22,18,27,1.5737,0.25296,0.87258,0.076641,2.11,8.7547,0.30939,21.892,0.16272,22,17,26,1.1627,0.43046,0.85908,0.077492,2.15,0.55983,0.70894,2
1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,0.59,1,0,0.59,1214,525.47,1,0,525.47,1214,1201,0,0,12000,1214,0.65,1,0,0.65,1214,0.39,1,0,0.39,1214,1201,0,0,12000,1214,2.78,1,0,2.78,1214,0.95,1,0,0.95,1214,45.81,1,0,45.81,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1201,0,0,12000,1214,1170,4234,1111,4164,0.053105,0.016811,0.01,0.26681,0.48783,0.65093,0,1,0.9349,0.0026672,0.13265,0.0018002,0.0045004,0.53225,0,0.094861,0.94332,0,0.0026672,0.31372,0.00048031,0.0064842,2.6069,0.24477,0.18169,0,1,3.1669,0.0013404,0.4303,0,0.0038425,2.2476,0.51441,0.005225,0.31859,0.00096061,0.012728,0,0.0039396,0.28795,0.00096061,0.0088857,2.9499,0.12701,0.30778,0.054054,0.4,2.5354,0.06,4.6532,0.10229,4,5,0.64547,0.23,1029.2,0.5203,620,2605,1633,635,1284,715,821,30.542,0.15611,25.692,41.974,38.538,26.757,33.97,26.949,28.949,1.99,0.40926,0.58298,1.36E-05,1,0.7337,0.086874,0.59109,0.21287,0.39688,0.12222,0.59762,0.0048861,0.63144,0.21673,0.040334,0.16762,0.066486,0.11215,0.03,30.249,0.24949,242.25,0.046431,242,228,258,0.76906,0.22037,0.85002,0.024487,2.19,23.841,0.2061,242.36,0.047414,243,228,257,0.2045,0.3165,0.83946,0.022102,2.46,0.2772,0.48026,2
1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,236.37,1,0,236.37,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,20.16,1,0,20.16,1549,11.79,1,0,11.79,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,382.64,1,0,382.64,1549,641.43,1,0,641.43,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,1201,0,0,12000,1549,19000,79800,18537,79322,0.024977,0.0060261,0.3,0.23369,0.49458,0.58881,0,1,0.71398,0.00016381,0.064847,0.00016184,0.00032368,0.15774,0,0,0.96533,0.02,0.00016381,0.28944,1.26E-05,0.00046645,2.7107,0.22876,0.16956,0,1,3.3617,7.98E-05,0.39765,0,0.00026474,2.3215,0.49017,0.00033196,0.29318,2.52E-05,0.00098333,0.88,0.00024839,0.24492,6.30E-05,0.00064295,2.9651,0.1022,0.24284,0.038462,0.33333,2.249,1.62,5.1894,0.075504,5,6,0.48534,2.01,8.8125,0.45932,3,23,14,5,11,6,8,67.789,0.32352,31.286,165.33,97.2,45.286,79.385,53.1,63.143,2,0.39475,0.57249,1.08E-05,1,0.70221,0.086814,0.56986,0.20559,0.39162,0.092148,0.65432,0.0012224,0.72489,0.17421,0.028024,0.12431,0.046763,0.079111,0.98,458.25,0.098391,4031.8,0.014185,4032,3974,4072,0.46072,0.077984,0.83807,0.0066514,2.1,353.91,0.058257,4046.9,0.013678,4045,3995,4083,0.097058,0.079673,0.83044,0.0056869,2.31,0.23757,0.28186,2
2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,345.84,2,0,345.84,2408,331.5,2,0,331.5,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,1201,0,0,12000,2408,100,2130,100,2130,0,0,0,0.046948,0.3739,0.65212,0.2,1,0.82896,0.05,0,0.05,0.05,0,0,0,0,0,0.05,0.098663,0.033803,0.065728,3.3357,0.072745,0.056765,0,0.28926,2.7469,0.0098122,0.22004,0.0046948,0.014554,2.8154,0.19624,0.045803,0.012746,0.044131,0.046479,0,0.12005,0.059105,0.096714,0.14225,4.1117,0.11659,0.054807,0.096234,0.14312,1.0633,6.56,2.7475,0.15813,2,3,0.56509,0.01,4288.4,0.013089,4225,4390,4390,4225,4366,4266,4276,23.279,0.025358,22.466,24.332,24.332,22.466,23.832,22.786,23.456,1.99,0.1508,0.69655,0.0018884,0.49327,0.29633,0.032724,0.21087,0.069733,0.13338,0.0017722,0.79618,0.00021204,0.010429,0.0031443,0.00073354,0.0021593,0.00083994,0.001492,0.03,9.2618,0.27818,19.926,0.16683,20,16,24,1.6117,0.25713,0.87429,0.07998,2.13,8.3291,0.27962,19.898,0.16717,20,16,24,1.1974,0.43068,0.85938,0.080181,2.18,0.56638,0.71241,2
2638,4.7,2,0,4.7,2638,2.74,2,0,2.74,2638,3.34,2,0,3.34,2638,3.73,2,0,3.73,2638,5.31,2,0,5.31,2638,118.83,2,0,118.83,2638,4.22,2,0,4.22,2638,27.4,2,0,27.4,2638,2.77,2,0,2.77,2638,4.18,2,0,4.18,2638,4.28,2,0,4.28,2638,3.64,2,0,3.64,2638,4.08,2,0,4.08,2638,144.55,2,0,144.55,2638,6.54,2,0,6.54,2638,1201,0,0,12000,2638,1201,0,0,12000,2638,0.23,2,0,0.23,2638,24.18,2,0,24.18,2638,1201,0,0,12000,2638,1201,0,0,12000,2638,1.46,2,0,1.46,2638,1201,0,0,12000,2638,1201,0,0,12000,2638,1201,0,0,12000,2638,1.37,2,0,1.37,2638,1.93,2,0,1.93,2638,0.95,2,0,0.95,2638,30.17,2,0,30.17,2638,6.81,2,0,6.81,2638,5.08,2,0,5.08,2638,250,1065,243,1059,0.028807,0.0056657,0,0.22946,0.48473,0.58999,0,1,0.70604,0.012509,0.064204,0.012346,0.016461,0.16686,0,0,0.96034,0,0.012509,0.28548,0.0047214,0.029273,2.6561,0.20847,0.15508,0,0.66667,3.2977,0.0060116,0.38718,0.00094429,0.014164,2.2233,0.48347,0.023992,0.27689,0.010387,0.054769,0,0.019121,0.23683,0.0075543,0.038716,2.9332,0.11083,0.24464,0.053846,0.28889,2.3396,0.01,3.9917,0.02268,3,4,0.047865,0.01,4085.3,0.015948,3949,4157,4157,3949,4126,4045,4118,16.675,0.027846,16.041,17.51,17.51,16.041,16.983,16.33,16.459,2,0.37579,0.56635,0.0079623,0.87446,0.66624,0.092016,0.54785,0.19496,0.37162,0.078994,0.673,0.0068735,0.26122,0.15685,0.021762,0.1065,0.037846,0.070319,0,11.561,0.31427,53.859,0.10143,54,47,61,1.0307,0.20746,0.85745,0.051487,2.26,9.7228,0.3168,53.83,0.099787,54,47,61,0.485,0.40921,0.84447,0.0513,2.43,0.35199,0.65162,2
1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,733.44,2,0,733.44,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,27.57,2,0,27.57,1972,150.31,2,0,150.31,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,771.05,2,0,771.05,1972,883.62,2,0,883.62,1972,719.55,2,0,719.55,1972,801.17,2,0,801.17,1972,1201,0,0,12000,1972,1201,0,0,12000,1972,400,1700,390,1690,0.025641,0.0059172,0,0.23077,0.51039,0.58624,0,1,0.72272,0.0077864,0.063946,0.0076923,0.012821,0.15857,0,0,0.9645,0,0.0077864,0.29463,0.0023669,0.015976,2.7199,0.22563,0.16895,0,1,3.3053,0.0038249,0.41087,0,0.010651,2.3588,0.4929,0.015266,0.29089,0.0047337,0.030178,0,0.011907,0.24403,0.004142,0.023669,2.9904,0.10797,0.25427,0.053659,0.25,2.3248,0.03,4,0,4,4,0,0.02,3928.6,0.016175,3839,4033,4033,3839,3990,3886,3947,23.85,0.056598,21.942,26.534,26.534,21.942,25.424,23.286,23.379,1.99,0.37908,0.5744,0.0024473,1,0.672,0.091674,0.54975,0.19353,0.36378,0.08329,0.69238,0.0054011,0.38822,0.16207,0.022343,0.11465,0.040925,0.07104,0.02,17.081,0.24986,85.646,0.080966,86,77,94,0.9548,0.20449,0.85576,0.040524,2.25,14.183,0.30658,85.436,0.080513,85,77,94,0.3735,0.39366,0.84164,0.041896,2.39,0.32716,0.56185,2
2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,0.01,1,0,0.01,2473,0.01,1,0,0.01,2473,83.39,1,0,83.39,2473,1201,0,0,12000,2473,0.04,1,0,0.04,2473,0.01,1,0,0.01,2473,1201,0,0,12000,2473,0,1,0,0,2473,0.06,1,0,0.06,2473,0.09,1,0,0.09,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,1201,0,0,12000,2473,550,2343,536,2328,0.026119,0.0064433,0,0.23024,0.49089,0.58994,0,1,0.74076,0.0056852,0.072237,0.005597,0.0093284,0.19246,0,0,0.95447,0,0.0056852,0.3004,0.0021478,0.014175,2.7325,0.23999,0.1755,0,1,3.341,0.002712,0.42645,0.00042955,0.0081615,2.3358,0.47766,0.011273,0.29508,0.0042955,0.02878,0,0.0085671,0.26039,0.0021478,0.021048,3.0171,0.10742,0.25893,0.047569,0.33333,2.3474,0.04,4,0,4,4,0,0.05,3812.8,0.021297,3701,3945,3945,3701,3917,3753,3814,29.768,0.076697,26.886,34.045,34.045,26.886,32.493,28.525,29.203,2,0.4047,0.56841,0.00076219,1,0.7103,0.095117,0.59986,0.21555,0.39223,0.094421,0.67763,0.0072613,0.37759,0.18064,0.027821,0.12306,0.048452,0.079451,0.02,16.682,0.30729,118.46,0.070477,118,108,129,0.90707,0.21014,0.85507,0.034926,2.2,13.894,0.28549,118.19,0.070003,118,108,128,0.32256,0.37921,0.84592,0.03456,2.47,0.31968,0.54591,2
2308,241.86,1,0,241.86,2308,11.46,1,0,11.46,2308,95.39,1,0,95.39,2308,1201,0,0,12000,2308,62.06,1,0,62.06,2308,37.22,1,0,37.22,2308,1201,0,0,12000,2308,0.61,1,0,0.61,2308,300.62,1,0,300.62,2308,191.22,1,0,191.22,2308,1201,0,0,12000,2308,105.5,1,0,105.5,2308,776.88,1,0,776.88,2308,1201,0,0,12000,2308,35.35,1,0,35.35,2308,0,1,0,0,2308,0.03,1,0,0.03,2308,0.12,1,0,0.12,2308,0.6,1,0,0.6,2308,0.02,1,0,0.02,2308,0.05,1,0,0.05,2308,20.14,1,0,20.14,2308,0.01,1,0,0.01,2308,0.04,1,0,0.04,2308,0.03,1,0,0.03,2308,8.32,1,0,8.32,2308,40.18,1,0,40.18,2308,1.77,1,0,1.77,2308,0.6,1,0,0.6,2308,7.17,1,0,7.17,2308,253.04,1,0,253.04,2308,75,1597,75,1597,0,0,0,0.046963,0.37909,0.63856,0.2,1,0.83421,0.066667,0,0.066667,0.066667,0,0,0,0,0,0.066667,0.088222,0.048842,0.079524,3.2768,0.08129,0.057166,0,0.23232,2.8087,0.013776,0.21679,0.0068879,0.021916,2.7788,0.20664,0.046203,0.0067467,0.044458,0.046337,0,0.15741,0.056267,0.12711,0.19098,4.0308,0.15046,0.045464,0.13082,0.174,1.1282,4.75,2.1892,0.17891,2,3,0.48505,0,4429.1,0.012941,4323,4496,4496,4323,4478,4406,4466,18.872,0.028681,18.321,20.044,20.044,18.321,19.174,18.464,18.932,1.99,0.16812,0.66052,0.0016081,0.45158,0.32914,0.02599,0.25692,0.076331,0.15979,0.0017926,0.71517,0.00046094,0.008073,0.0031016,0.0006892,0.002299,0.00098006,0.0013754,0.02,7.2182,0.31205,15.23,0.18764,15,12,19,1.7505,0.27174,0.88409,0.089771,1.47,6.1932,0.32919,15.249,0.18725,15,12,19,1.325,0.42295,0.86355,0.090743,2.17,0.58815,0.73574,2
2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,808.59,1,0,808.59,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,23.72,1,0,23.72,2846,17.45,1,0,17.45,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,254.2,1,0,254.2,2846,197.71,1,0,197.71,2846,1201,0,0,12000,2846,703.05,1,0,703.05,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,1201,0,0,12000,2846,20000,84000,19469,83386,0.027274,0.0073633,0.3,0.23348,0.4947,0.58776,0,1,0.72112,0.00015612,0.066706,0.00015409,0.00030818,0.1679,0,0,0.96206,0.01,0.00015612,0.29145,2.40E-05,0.0004677,2.7207,0.22656,0.17086,0,1,3.3742,7.62E-05,0.40321,0,0.00025184,2.3334,0.49054,0.00031673,0.29499,4.80E-05,0.00097139,0.98,0.00023698,0.2435,6.00E-05,0.00062361,2.9632,0.10187,0.24259,0.037736,0.33333,2.2425,1.58,5.1701,0.072676,5,6,0.45608,2.01,7.1593,0.41342,3,20,11,4,9,5,6,71.457,0.28207,29.667,132,98.25,47.75,84.667,56.333,69.375,2.01,0.39189,0.58454,0.0002045,1,0.70896,0.084515,0.56849,0.20241,0.38203,0.092817,0.6542,0.0013828,0.77601,0.17657,0.028608,0.1246,0.047528,0.079228,0.9,1878.2,1.6396,3403.8,0.55903,4248,0,4253,1.1294,1.2896,1.3938,0.88452,2.08,351.9,0.032716,4279.1,0.0048802,4270,4258,4313,0.10073,0.030996,0.83392,0.0033294,2.23,0.22519,0.28316,2.02
2714,1201,0,0,12000,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,179.06,1,0,179.06,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,77.88,1,0,77.88,2714,60.07,1,0,60.07,2714,1201,0,0,12000,2714,530.8,1,0,530.8,2714,94.08,1,0,94.08,2714,183.22,1,0,183.22,2714,1201,0,0,12000,2714,401.59,1,0,401.59,2714,31.03,1,0,31.03,2714,77.43,1,0,77.43,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,245.4,1,0,245.4,2714,1201,0,0,12000,2714,1201,0,0,12000,2714,150,12750,150,12750,0,0,0.02,0.011765,0.31431,0.68081,0.14286,1,1.0084,0.046667,0,0.046667,0.046667,0,0,0,0,0,0.046667,0.042837,0.041961,0.051765,4.203,0.031991,0.024172,0,0.11384,2.1021,0.0030709,0.15411,0.0021176,0.004549,3.0838,0.065804,0.011686,0,0.011686,0.011686,0.01,-1,0,-1,0,-512,-1,0,-1,0,0,20.09,2,0,2,2,0,0.12,4229.8,0.036699,4052,4436,4436,4052,4436,4111,4320,46.862,0.019837,45.829,48.15,48.15,45.829,48.15,46.143,47.325,2,0.064961,0.7293,0.0002037,0.21833,0.13221,0.010875,0.090267,0.027081,0.058448,0.00010165,0.38455,3.38E-05,0.00023343,0.00015032,5.64E-05,0.00012562,7.27E-05,9.75E-05,0.61,14.064,0.22634,24.873,0.15743,25,20,30,1.6802,0.26768,0.86682,0.070379,2.05,14.372,0.2346,24.943,0.15435,25,20,30,1.4309,0.41034,0.87216,0.071957,2.04,0.64055,0.72884,2
1633,1201,0,0,12000,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,385.76,1,0,385.76,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,11.34,1,0,11.34,1633,22.95,1,0,22.95,1633,1201,0,0,12000,1633,449.83,1,0,449.83,1633,82.87,1,0,82.87,1633,4.58,1,0,4.58,1633,1201,0,0,12000,1633,42.51,1,0,42.51,1633,187.02,1,0,187.02,1633,711.75,1,0,711.75,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,447.97,1,0,447.97,1633,1201,0,0,12000,1633,1201,0,0,12000,1633,600,12000,600,12000,0,0,0.02,0.05,0.37177,0.64797,0.2,1,0.82143,0.0083333,0,0.0083333,0.0083333,0,0,0,0,0,0.0083333,0.097656,0.0063333,0.010417,3.6464,0.076964,0.058437,0,0.31183,2.9694,0.0015326,0.22952,0.00066667,0.0026667,2.8211,0.18392,0.024314,0.07296,0.019083,0.029083,0,-1,0,-1,0,-512,-1,0,-1,0,0,20.01,3,0,3,3,0,0.37,89.971,0.23201,63,193,107,71,94,78,87,46.85,0.06364,39.882,54.037,50.987,42.776,48.829,45.114,46.602,2,0.16218,0.68475,0.00099405,0.5403,0.32633,0.031707,0.23839,0.071538,0.14316,0.0026487,0.61074,0.00038505,0.010116,0.0048795,0.0010142,0.0034034,0.0014575,0.0023184,0.19,34.517,0.17982,114.51,0.074783,115,104,125,1.1274,0.2229,0.85694,0.034843,2.07,29.066,0.17659,114.94,0.070721,115,105,125,0.45368,0.41692,0.84537,0.032321,2.14,0.49386,0.61919,2
